stadium,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
King Power Stadium,1995-02-04,7.4,3.1,11.1,nan,nan,230.0,14.7,nan,nan,nan
King Power Stadium,1996-12-28,0.7,-2.9,2.1,nan,nan,28.0,9.6,nan,nan,nan
King Power Stadium,1997-03-19,8.4,5.1,11.1,nan,nan,297.0,21.8,nan,nan,nan
King Power Stadium,1999-01-16,4.9,2.1,10.1,nan,nan,219.0,21.9,nan,nan,nan
King Power Stadium,1999-03-01,10.4,9.1,13.1,nan,nan,242.0,21.1,nan,nan,nan
King Power Stadium,1999-09-25,14.4,12.1,17.1,nan,nan,nan,9.6,nan,nan,nan
King Power Stadium,2000-01-22,4.9,2.1,6.1,nan,nan,315.0,24.4,nan,nan,nan
King Power Stadium,2000-03-05,4.7,0.1,9.1,nan,nan,248.0,19.1,nan,nan,nan
King Power Stadium,2000-09-24,14.1,11.1,16.1,nan,nan,nan,nan,nan,nan,nan
King Power Stadium,2000-12-16,1.8,0.1,3.1,nan,nan,nan,nan,nan,nan,nan
King Power Stadium,2001-02-24,1.9,-0.9,5.1,nan,nan,nan,nan,nan,nan,nan
King Power Stadium,2001-03-03,-1.1,-4.9,3.1,nan,nan,nan,10.7,nan,nan,nan
King Power Stadium,2001-04-14,7.9,5.1,11.1,nan,nan,226.0,18.0,nan,nan,nan
King Power Stadium,2001-04-21,5.3,0.1,9.1,nan,nan,nan,nan,nan,nan,nan
King Power Stadium,2001-11-24,10.5,7.1,12.1,nan,nan,235.0,15.5,nan,nan,nan
King Power Stadium,2001-12-08,4.4,1.1,8.1,nan,nan,nan,nan,nan,nan,nan
King Power Stadium,2001-12-22,-0.1,-2.9,2.1,nan,nan,306.0,16.6,nan,nan,nan
King Power Stadium,2002-01-19,6.6,5.1,8.1,nan,nan,219.0,27.1,nan,nan,nan
King Power Stadium,2002-02-02,11.8,10.1,13.1,nan,nan,193.0,42.2,nan,nan,nan
King Power Stadium,2002-02-23,3.0,0.1,4.1,nan,nan,262.0,41.0,nan,nan,nan
King Power Stadium,2002-03-09,4.6,2.1,8.1,nan,nan,232.0,31.9,nan,nan,nan
King Power Stadium,2002-03-23,7.3,4.1,11.1,nan,nan,106.0,13.6,nan,nan,nan
King Power Stadium,2002-04-06,6.6,4.1,11.1,nan,nan,63.0,26.7,nan,nan,nan
King Power Stadium,2002-04-20,10.7,5.1,15.1,nan,nan,nan,11.1,nan,nan,nan
King Power Stadium,2002-05-11,11.6,8.1,15.1,nan,nan,279.0,17.0,nan,nan,nan
King Power Stadium,2003-08-26,16.8,15.1,20.1,nan,nan,nan,10.9,nan,nan,nan
King Power Stadium,2003-09-15,18.6,13.1,25.1,nan,nan,nan,8.6,nan,nan,nan
King Power Stadium,2003-10-19,9.4,6.1,12.1,nan,nan,35.0,19.0,nan,nan,nan
King Power Stadium,2003-11-22,4.3,3.1,6.1,nan,nan,nan,4.5,nan,nan,nan
King Power Stadium,2003-12-06,6.7,4.1,9.1,nan,nan,nan,16.3,nan,nan,nan
King Power Stadium,2003-12-13,11.2,7.1,13.1,nan,nan,229.0,26.2,nan,nan,nan
King Power Stadium,2004-01-31,9.7,7.1,13.1,nan,nan,207.0,36.3,nan,nan,nan
King Power Stadium,2004-02-10,6.7,3.1,10.1,nan,nan,234.0,23.4,nan,nan,nan
King Power Stadium,2004-02-28,2.1,0.1,5.1,nan,nan,333.0,17.3,nan,nan,nan
King Power Stadium,2004-04-10,8.5,6.1,9.1,nan,nan,nan,11.1,nan,nan,nan
King Power Stadium,2004-04-24,14.7,8.1,21.1,nan,nan,nan,6.6,nan,nan,nan
King Power Stadium,2004-05-08,11.4,9.1,14.1,nan,nan,285.0,17.0,nan,nan,nan
King Power Stadium,2014-08-16,14.5,11.1,18.1,nan,nan,250.0,25.1,nan,nan,nan
King Power Stadium,2014-09-21,12.8,9.1,17.1,nan,nan,nan,13.0,nan,nan,nan
King Power Stadium,2014-11-01,14.2,13.1,16.1,nan,nan,200.0,26.4,nan,nan,nan
King Power Stadium,2015-01-10,8.4,3.1,13.1,nan,nan,250.0,42.7,nan,nan,nan
King Power Stadium,2015-01-17,2.4,1.1,5.1,nan,nan,218.0,23.8,nan,nan,nan
King Power Stadium,2015-02-07,2.2,-1.9,5.1,nan,nan,nan,10.4,nan,nan,nan
King Power Stadium,2015-03-14,4.6,3.1,7.1,nan,nan,40.0,20.4,nan,nan,nan
King Power Stadium,2015-04-04,8.6,7.1,11.1,nan,nan,nan,12.9,nan,nan,nan
King Power Stadium,2015-04-29,8.6,6.1,13.1,nan,nan,227.0,25.4,nan,nan,nan
King Power Stadium,2015-05-02,6.8,2.1,10.1,nan,nan,79.0,15.9,nan,nan,nan
King Power Stadium,2015-05-09,10.9,8.1,12.1,nan,nan,241.0,26.8,nan,nan,nan
King Power Stadium,2015-05-24,12.6,8.1,15.1,nan,nan,250.0,16.8,nan,nan,nan
King Power Stadium,2015-08-22,21.6,17.1,28.1,nan,nan,nan,13.2,nan,nan,nan
King Power Stadium,2015-09-13,12.9,8.1,17.1,nan,nan,nan,10.4,nan,nan,nan
King Power Stadium,2015-10-24,9.8,6.1,12.1,nan,nan,222.0,19.5,nan,nan,nan
King Power Stadium,2015-11-07,13.5,10.1,17.1,nan,nan,212.0,27.2,nan,nan,nan
King Power Stadium,2015-11-28,5.4,2.1,8.1,nan,nan,223.0,30.4,nan,nan,nan
King Power Stadium,2015-12-29,9.9,8.1,11.1,nan,nan,181.0,25.2,nan,nan,nan
King Power Stadium,2016-01-02,8.3,7.1,9.1,nan,nan,88.0,21.0,nan,nan,nan
King Power Stadium,2016-01-23,7.8,6.1,10.1,nan,nan,217.0,22.1,nan,nan,nan
King Power Stadium,2016-02-02,6.4,3.1,8.1,nan,nan,256.0,35.1,nan,nan,nan
King Power Stadium,2016-02-27,3.4,1.1,6.1,nan,nan,49.0,13.3,nan,nan,nan
King Power Stadium,2016-03-01,8.6,4.1,14.1,nan,nan,232.0,32.8,nan,nan,nan
King Power Stadium,2016-04-03,9.4,5.1,14.1,nan,nan,157.0,13.0,nan,nan,nan
King Power Stadium,2016-04-24,6.0,1.1,9.1,nan,nan,nan,15.1,nan,nan,nan
King Power Stadium,2016-08-27,14.8,10.1,21.1,nan,nan,nan,9.3,nan,nan,nan
King Power Stadium,2016-10-22,7.9,5.1,12.1,nan,nan,nan,9.5,nan,nan,nan
King Power Stadium,2016-11-06,3.4,0.1,7.1,nan,nan,323.0,20.2,nan,nan,nan
King Power Stadium,2016-11-26,4.4,2.1,6.1,nan,nan,nan,6.2,nan,nan,nan
King Power Stadium,2016-12-10,9.8,7.1,11.1,nan,nan,237.0,15.6,nan,nan,nan
King Power Stadium,2016-12-26,5.7,4.1,7.1,nan,nan,267.0,30.9,nan,nan,nan
King Power Stadium,2017-01-14,2.3,0.1,5.1,nan,nan,289.0,17.0,nan,nan,nan
King Power Stadium,2017-02-05,3.4,1.1,6.1,nan,nan,17.0,9.3,nan,nan,nan
King Power Stadium,2017-02-27,5.3,2.1,8.1,nan,nan,224.0,21.2,nan,nan,nan
King Power Stadium,2017-03-04,8.0,6.1,11.1,nan,nan,200.0,20.5,nan,nan,nan
King Power Stadium,2017-04-01,9.4,7.1,12.1,nan,nan,226.0,17.1,nan,nan,nan
King Power Stadium,2017-09-09,12.2,10.1,15.1,nan,nan,265.0,18.0,nan,nan,nan
King Power Stadium,2017-10-16,15.7,13.1,20.1,nan,nan,172.0,28.8,nan,nan,nan
King Power Stadium,2017-10-29,10.1,4.1,14.1,nan,nan,328.0,21.2,nan,nan,nan
King Power Stadium,2017-12-23,7.8,7.1,9.1,nan,nan,242.0,21.7,nan,nan,nan
King Power Stadium,2018-01-20,1.1,-1.9,2.1,nan,nan,nan,13.0,nan,nan,nan
King Power Stadium,2018-02-03,1.9,1.1,3.1,nan,nan,nan,9.0,nan,nan,nan
King Power Stadium,2018-02-24,1.4,-1.9,5.1,nan,nan,81.0,21.2,nan,nan,nan
King Power Stadium,2018-03-03,-0.9,-2.9,0.1,nan,nan,65.0,25.5,nan,nan,nan
King Power Stadium,2018-05-05,15.8,9.1,21.1,nan,nan,nan,10.5,nan,nan,nan
King Power Stadium,2018-05-09,12.1,8.1,17.1,nan,nan,227.0,15.5,nan,nan,nan
King Power Stadium,2018-10-06,7.2,4.1,9.1,nan,nan,1.0,13.0,nan,nan,nan
King Power Stadium,2018-11-10,9.4,7.1,12.1,nan,nan,178.0,19.9,nan,nan,nan
King Power Stadium,2018-12-01,8.9,6.1,12.1,nan,nan,188.0,20.2,nan,nan,nan
King Power Stadium,2018-12-08,8.5,7.1,10.1,nan,nan,246.0,40.1,nan,nan,nan
King Power Stadium,2018-12-26,8.4,7.1,10.1,nan,nan,212.0,14.0,nan,nan,nan
King Power Stadium,2019-01-12,8.3,7.1,10.1,nan,nan,266.0,27.6,nan,nan,nan
King Power Stadium,2019-02-03,0.7,-3.9,5.1,nan,nan,215.0,16.6,nan,nan,nan
King Power Stadium,2019-02-26,9.4,1.1,17.1,nan,nan,nan,7.6,nan,nan,nan
King Power Stadium,2019-04-28,9.4,5.1,13.1,nan,nan,335.0,17.1,nan,nan,nan
King Power Stadium,2019-05-12,10.0,2.1,16.1,nan,nan,nan,10.0,nan,nan,nan
King Power Stadium,2019-08-31,15.8,11.1,19.1,nan,nan,222.0,22.5,nan,nan,nan
King Power Stadium,2019-09-29,14.4,11.1,17.1,nan,nan,226.0,22.9,nan,nan,nan
King Power Stadium,2019-10-19,9.6,8.1,12.1,nan,nan,233.0,17.8,nan,nan,nan
King Power Stadium,2019-12-01,1.0,-2.9,5.1,nan,nan,nan,9.3,nan,nan,nan
King Power Stadium,2019-12-04,4.0,1.1,7.1,nan,nan,204.0,14.7,nan,nan,nan
King Power Stadium,2020-01-22,6.4,2.1,9.1,nan,nan,nan,8.3,nan,1036.8,nan
King Power Stadium,2020-02-01,9.0,7.1,10.1,nan,nan,237.0,36.4,nan,1000.5,nan
King Power Stadium,2020-02-22,9.0,7.1,11.1,nan,nan,234.0,40.3,nan,1012.7,nan
King Power Stadium,2020-03-09,6.9,5.1,9.1,nan,nan,229.0,27.6,nan,1006.3,nan
King Power Stadium,2020-06-23,19.6,13.1,26.1,nan,nan,159.0,13.5,nan,1022.0,nan
King Power Stadium,2020-07-04,17.4,15.1,19.1,nan,nan,199.0,26.2,nan,1006.7,nan
King Power Stadium,2020-07-16,16.6,14.1,20.1,nan,nan,266.0,17.5,nan,1019.3,nan
King Power Stadium,2020-07-26,16.2,12.1,20.1,nan,nan,209.0,21.1,nan,1007.9,nan
King Power Stadium,2020-09-20,14.4,11.1,18.1,nan,nan,20.0,16.0,nan,1021.2,nan
King Power Stadium,2020-10-04,10.1,8.1,12.1,nan,nan,351.0,16.1,nan,980.3,nan
King Power Stadium,2020-10-18,9.4,8.1,11.1,nan,nan,nan,6.6,nan,1022.8,nan
King Power Stadium,2020-11-08,9.1,7.1,11.1,nan,nan,62.0,8.9,nan,nan,nan
King Power Stadium,2020-11-30,7.2,4.1,9.1,nan,nan,253.0,22.2,nan,1021.9,nan
King Power Stadium,2020-12-13,6.2,2.1,10.1,nan,nan,169.0,21.1,nan,997.8,nan
King Power Stadium,2020-12-16,7.9,6.1,9.1,nan,nan,165.0,22.4,nan,1003.7,nan
King Power Stadium,2020-12-26,6.6,3.1,9.1,nan,nan,216.0,28.5,nan,1008.2,nan
King Power Stadium,2021-01-16,4.5,1.1,7.1,6.6,nan,224.0,24.0,nan,1016.3,nan
King Power Stadium,2021-01-19,9.8,8.1,11.1,7.7,nan,226.0,31.0,nan,997.5,nan
King Power Stadium,2021-01-31,0.4,-1.9,2.1,0.2,nan,66.0,13.4,nan,998.7,nan
King Power Stadium,2021-02-13,-1.5,-2.9,1.1,0.0,nan,128.0,25.8,nan,1030.5,nan
King Power Stadium,2021-02-28,4.5,0.1,10.1,0.0,nan,62.0,6.3,nan,1037.3,nan
King Power Stadium,2021-03-14,6.4,4.1,8.1,1.6,nan,270.0,28.0,nan,1010.6,nan
King Power Stadium,2021-04-03,6.1,3.1,9.1,0.0,nan,37.0,12.6,nan,1033.6,nan
King Power Stadium,2021-04-22,7.4,1.1,14.1,0.0,nan,90.0,9.3,nan,1027.2,nan
King Power Stadium,2021-04-26,7.7,3.1,13.1,0.0,nan,73.0,11.9,nan,1021.7,nan
King Power Stadium,2021-05-07,7.8,2.1,12.1,0.6,nan,271.0,15.8,nan,1013.5,nan
King Power Stadium,2021-05-23,8.8,4.1,13.1,8.4,nan,198.0,23.9,nan,1004.1,nan
King Power Stadium,2021-08-14,17.2,15.1,20.1,1.3,nan,226.0,14.3,nan,1017.7,nan
King Power Stadium,2021-09-11,17.9,14.1,21.1,0.5,nan,259.0,17.8,nan,1014.6,nan
King Power Stadium,2021-09-25,18.4,16.1,22.1,0.1,nan,195.0,10.4,nan,1012.9,nan
King Power Stadium,2021-10-16,10.6,5.1,15.1,0.1,nan,179.0,10.2,nan,1018.8,nan
King Power Stadium,2021-10-30,9.5,7.1,12.1,11.0,nan,185.0,18.8,nan,994.2,nan
King Power Stadium,2021-11-20,9.8,7.1,11.1,0.1,nan,252.0,18.1,nan,1021.8,nan
King Power Stadium,2021-11-28,-1.2,-3.9,2.1,2.9,nan,283.0,12.2,nan,1007.5,nan
King Power Stadium,2021-12-12,11.5,10.1,13.1,0.6,nan,214.0,24.9,nan,1015.8,nan
King Power Stadium,2021-12-28,8.2,6.1,9.1,12.0,nan,247.0,16.4,nan,990.9,nan
King Power Stadium,2022-01-19,4.8,1.1,8.1,0.1,nan,259.0,21.2,nan,1026.1,nan
King Power Stadium,2022-01-23,4.2,2.1,6.1,0.0,nan,224.0,11.1,nan,1034.0,nan
King Power Stadium,2022-02-13,8.1,7.1,9.1,7.7,nan,188.0,30.5,nan,995.6,nan
King Power Stadium,2022-03-05,5.3,3.1,7.1,1.0,nan,355.0,19.8,nan,1025.8,nan
King Power Stadium,2022-03-20,4.9,1.1,10.1,0.0,nan,70.0,13.3,nan,1028.5,nan
King Power Stadium,2022-04-10,6.3,0.1,11.1,0.0,nan,195.0,9.9,nan,1017.7,nan
King Power Stadium,2022-04-23,10.2,7.1,15.1,0.5,nan,38.0,24.7,nan,1007.2,nan
King Power Stadium,2022-05-08,12.4,8.1,17.1,0.0,nan,99.0,12.6,nan,1028.5,nan
King Power Stadium,2022-05-11,11.9,10.1,15.1,10.2,nan,233.0,21.4,nan,1007.6,nan
King Power Stadium,2022-05-22,15.7,11.1,20.1,0.1,nan,213.0,16.3,nan,1011.8,nan
King Power Stadium,2022-08-07,17.5,10.1,23.1,0.0,nan,281.0,13.4,nan,1026.3,nan
King Power Stadium,2022-08-20,17.9,13.1,23.1,0.0,nan,228.0,23.8,nan,1014.6,nan
King Power Stadium,2022-09-01,17.6,13.1,23.1,0.0,nan,51.0,17.1,nan,1021.5,nan
King Power Stadium,2022-10-03,11.8,7.1,17.1,0.0,nan,210.0,11.6,nan,1023.7,nan
King Power Stadium,2022-10-15,12.1,10.1,15.1,3.3,nan,217.0,20.8,nan,999.9,nan
King Power Stadium,2022-10-20,12.4,11.1,13.1,12.2,nan,168.0,10.6,nan,1006.0,nan
King Power Stadium,2022-10-29,14.6,11.1,19.1,7.4,nan,145.0,15.8,nan,1011.8,nan
King Power Stadium,2022-12-26,4.5,2.1,9.1,0.3,nan,230.0,24.9,nan,1012.5,nan
King Power Stadium,2023-01-03,7.6,1.1,12.1,5.4,nan,174.0,25.5,nan,1012.9,nan
King Power Stadium,2023-01-21,-1.0,-3.9,2.1,0.0,nan,148.0,5.6,nan,1032.3,nan
King Power Stadium,2023-02-11,8.6,7.1,10.1,0.0,nan,264.0,14.0,nan,1035.0,nan
King Power Stadium,2023-02-25,4.1,2.1,6.1,0.0,nan,359.0,17.5,nan,1019.3,nan
King Power Stadium,2023-03-11,1.8,-2.9,5.1,1.7,nan,167.0,10.5,nan,1007.9,nan
King Power Stadium,2023-04-04,7.0,-0.9,13.1,0.0,nan,149.0,10.2,nan,1026.5,nan
King Power Stadium,2023-04-08,8.6,2.1,14.1,0.0,nan,103.0,10.3,nan,1025.0,nan
King Power Stadium,2023-04-22,9.2,5.1,12.1,1.5,nan,216.0,12.3,nan,1004.4,nan
King Power Stadium,2023-05-01,12.2,9.1,15.1,1.9,nan,274.0,16.0,nan,1017.8,nan
King Power Stadium,2023-05-15,11.3,7.1,14.1,0.0,nan,311.0,16.4,nan,1020.9,nan
King Power Stadium,2023-05-28,13.9,9.1,18.1,0.0,nan,16.0,13.6,nan,1025.3,nan
Stadium of Light,1996-09-04,13.5,12.1,16.1,nan,nan,38.0,9.3,nan,nan,nan
Stadium of Light,1996-09-08,11.6,7.1,15.1,nan,nan,335.0,13.0,nan,nan,nan
Stadium of Light,1996-10-26,8.4,7.1,10.1,nan,nan,211.0,18.5,nan,nan,nan
Stadium of Light,1997-01-18,4.1,2.1,6.1,nan,nan,164.0,6.7,nan,nan,nan
Stadium of Light,1997-02-22,11.1,10.1,12.1,nan,nan,214.0,30.1,nan,nan,nan
Stadium of Light,1997-03-04,4.7,-0.9,10.1,nan,nan,nan,9.1,nan,nan,nan
Stadium of Light,1997-03-08,6.4,1.1,11.1,nan,nan,nan,7.4,nan,nan,nan
Stadium of Light,1997-04-13,9.2,4.1,12.1,nan,nan,260.0,14.3,nan,nan,nan
Stadium of Light,1999-08-10,11.9,9.1,14.1,nan,nan,nan,14.2,nan,nan,nan
Stadium of Light,1999-09-11,17.7,14.1,24.1,nan,nan,nan,10.1,nan,nan,nan
Stadium of Light,1999-10-18,8.9,6.1,10.1,nan,nan,nan,9.0,nan,nan,nan
Stadium of Light,1999-10-31,10.8,7.1,14.1,nan,nan,221.0,29.1,nan,nan,nan
Stadium of Light,1999-12-04,1.3,0.1,2.1,nan,nan,268.0,23.1,nan,nan,nan
Stadium of Light,1999-12-18,-0.8,-2.9,0.1,nan,nan,nan,6.9,nan,nan,nan
Stadium of Light,1999-12-28,0.7,0.1,2.1,nan,nan,261.0,11.9,nan,nan,nan
Stadium of Light,2000-02-05,9.1,8.1,10.1,nan,nan,230.0,22.9,nan,nan,nan
Stadium of Light,2000-02-26,6.1,4.1,8.1,nan,nan,nan,14.3,nan,nan,nan
Stadium of Light,2000-03-25,5.5,2.1,9.1,nan,nan,nan,7.1,nan,nan,nan
Stadium of Light,2000-08-19,12.1,10.1,14.1,nan,nan,nan,7.7,nan,nan,nan
Stadium of Light,2000-09-05,15.8,13.1,21.1,nan,nan,215.0,7.2,nan,nan,nan
Stadium of Light,2000-09-16,14.7,12.1,18.1,nan,nan,307.0,13.4,nan,nan,nan
Stadium of Light,2000-10-14,10.8,8.1,13.1,nan,nan,nan,4.0,nan,nan,nan
Stadium of Light,2000-10-28,8.2,6.1,13.1,nan,nan,nan,11.6,nan,nan,nan
Stadium of Light,2000-11-11,7.1,6.1,9.1,nan,nan,nan,7.2,nan,nan,nan
Stadium of Light,2000-12-04,9.5,7.1,12.1,nan,nan,190.0,22.8,nan,nan,nan
Stadium of Light,2000-12-09,8.0,7.1,9.1,nan,nan,215.0,23.0,nan,nan,nan
Stadium of Light,2000-12-23,4.7,3.1,5.1,nan,nan,nan,0.3,nan,nan,nan
Stadium of Light,2001-01-21,0.2,-0.9,2.1,nan,nan,nan,6.5,nan,nan,nan
Stadium of Light,2001-01-31,2.6,-0.9,5.1,nan,nan,nan,0.4,nan,nan,nan
Stadium of Light,2001-04-21,4.8,-1.9,10.1,nan,nan,nan,4.1,nan,nan,nan
Stadium of Light,2001-05-05,6.7,3.1,10.1,nan,nan,nan,3.8,nan,nan,nan
Stadium of Light,2001-08-18,16.5,13.1,21.1,nan,nan,nan,nan,nan,nan,nan
Stadium of Light,2001-09-08,11.9,8.1,15.1,nan,nan,317.0,14.6,nan,nan,nan
Stadium of Light,2001-09-18,11.1,10.1,12.1,nan,nan,5.0,25.2,nan,nan,nan
Stadium of Light,2001-09-22,10.8,9.1,13.1,nan,nan,nan,nan,nan,nan,nan
Stadium of Light,2001-10-13,15.2,13.1,18.1,nan,nan,nan,nan,nan,nan,nan
Stadium of Light,2001-12-01,7.6,1.1,13.1,nan,nan,237.0,12.8,nan,nan,nan
Stadium of Light,2001-12-22,-0.5,-1.9,0.1,nan,nan,322.0,22.2,nan,nan,nan
Stadium of Light,2002-01-19,6.1,5.1,8.1,nan,nan,247.0,21.8,nan,nan,nan
Stadium of Light,2002-01-29,8.5,6.1,11.1,nan,nan,nan,nan,nan,nan,nan
Stadium of Light,2002-02-24,1.3,-0.9,4.1,nan,nan,nan,7.5,nan,nan,nan
Stadium of Light,2002-03-05,6.0,2.1,8.1,nan,nan,253.0,21.3,nan,nan,nan
Stadium of Light,2002-03-23,5.8,2.1,9.1,nan,nan,nan,7.0,nan,nan,nan
Stadium of Light,2002-05-11,11.0,7.1,14.1,nan,nan,298.0,10.4,nan,nan,nan
Stadium of Light,2002-08-24,15.6,12.1,20.1,nan,nan,nan,7.8,nan,nan,nan
Stadium of Light,2002-09-14,13.0,12.1,14.1,nan,nan,11.0,11.8,nan,nan,nan
Stadium of Light,2002-10-19,3.4,0.1,8.1,nan,nan,282.0,9.6,nan,nan,nan
Stadium of Light,2002-11-10,6.9,2.1,11.1,nan,nan,nan,10.5,nan,nan,nan
Stadium of Light,2002-11-23,7.5,7.1,9.1,nan,nan,nan,9.5,nan,nan,nan
Stadium of Light,2002-12-09,5.9,5.1,9.1,nan,nan,102.0,18.2,nan,nan,nan
Stadium of Light,2002-12-15,4.6,4.1,5.1,nan,nan,67.0,13.6,nan,nan,nan
Stadium of Light,2003-01-11,0.4,-0.9,3.1,nan,nan,nan,6.6,nan,nan,nan
Stadium of Light,2003-01-28,4.4,3.1,5.1,nan,nan,278.0,33.0,nan,nan,nan
Stadium of Light,2003-03-15,4.4,-0.9,9.1,nan,nan,nan,5.1,nan,nan,nan
Stadium of Light,2003-04-05,8.8,6.1,13.1,nan,nan,nan,4.4,nan,nan,nan
Stadium of Light,2003-04-19,6.5,4.1,9.1,nan,nan,nan,14.9,nan,nan,nan
Stadium of Light,2003-04-26,11.8,6.1,16.1,nan,nan,nan,11.2,nan,nan,nan
Stadium of Light,2005-08-13,14.4,11.1,20.1,nan,nan,229.0,11.1,nan,nan,nan
Stadium of Light,2005-08-23,14.3,9.1,20.1,nan,nan,nan,13.4,nan,nan,nan
Stadium of Light,2005-09-17,9.3,4.1,13.1,nan,nan,260.0,16.6,nan,nan,nan
Stadium of Light,2005-10-01,11.2,9.1,14.1,nan,nan,264.0,20.5,nan,nan,nan
Stadium of Light,2005-10-15,12.5,11.1,14.1,nan,nan,130.0,7.9,nan,nan,nan
Stadium of Light,2005-10-29,12.9,10.1,15.1,nan,nan,173.0,15.9,nan,nan,nan
Stadium of Light,2005-11-19,0.7,-3.9,5.1,nan,nan,nan,8.1,nan,nan,nan
Stadium of Light,2005-11-26,4.9,3.1,7.1,nan,nan,2.0,14.5,nan,nan,nan
Stadium of Light,2005-11-30,2.2,-1.9,6.1,nan,nan,nan,2.7,nan,nan,nan
Stadium of Light,2005-12-26,4.0,2.1,5.1,nan,nan,357.0,9.3,nan,nan,nan
Stadium of Light,2006-01-31,-2.4,-4.9,0.1,nan,nan,247.0,9.3,nan,nan,nan
Stadium of Light,2006-02-12,7.3,5.1,9.1,nan,nan,nan,7.0,nan,nan,nan
Stadium of Light,2006-03-11,1.4,0.1,3.1,nan,nan,nan,8.9,nan,nan,nan
Stadium of Light,2006-03-25,8.5,5.1,13.1,nan,nan,nan,7.9,nan,nan,nan
Stadium of Light,2006-04-17,8.5,5.1,12.1,nan,nan,270.0,25.9,nan,nan,nan
Stadium of Light,2006-05-01,7.4,5.1,11.1,nan,nan,nan,8.3,nan,nan,nan
Stadium of Light,2006-05-04,11.4,4.1,17.1,nan,nan,nan,10.1,nan,nan,nan
Stadium of Light,2008-01-29,8.6,4.1,12.1,nan,nan,234.0,20.0,nan,nan,nan
Stadium of Light,2008-04-26,12.7,11.1,15.1,nan,nan,nan,20.5,nan,nan,nan
Stadium of Light,2008-10-04,7.5,2.1,14.1,nan,nan,nan,14.4,nan,nan,nan
Stadium of Light,2008-11-29,-1.8,-4.9,2.1,nan,nan,nan,1.3,nan,nan,nan
Stadium of Light,2008-12-13,4.9,2.1,8.1,nan,nan,nan,15.6,nan,nan,nan
Stadium of Light,2008-12-26,3.5,-0.9,5.1,nan,nan,nan,3.2,nan,nan,nan
Stadium of Light,2009-01-27,4.4,1.1,7.1,nan,nan,nan,6.8,nan,nan,nan
Stadium of Light,2009-02-07,0.2,-1.9,2.1,nan,nan,305.0,16.7,nan,nan,nan
Stadium of Light,2009-03-14,9.0,7.1,11.1,nan,nan,258.0,28.5,nan,nan,nan
Stadium of Light,2009-05-24,12.8,6.1,19.1,nan,nan,272.0,16.9,nan,nan,nan
Stadium of Light,2009-08-22,14.1,10.1,19.1,nan,nan,nan,11.3,nan,nan,nan
Stadium of Light,2009-11-21,8.6,4.1,13.1,nan,nan,nan,11.4,nan,nan,nan
Stadium of Light,2010-02-01,1.2,-1.9,5.1,nan,nan,276.0,16.7,nan,nan,nan
Stadium of Light,2010-02-28,2.0,-0.9,5.1,nan,nan,347.0,11.4,nan,nan,nan
Stadium of Light,2010-03-09,4.4,-0.9,8.1,nan,nan,nan,7.4,nan,nan,nan
Stadium of Light,2010-03-20,5.6,3.1,8.1,nan,nan,nan,5.3,nan,nan,nan
Stadium of Light,2010-04-17,9.1,5.1,14.1,nan,nan,nan,19.3,nan,nan,nan
Stadium of Light,2010-05-02,5.6,3.1,8.1,nan,nan,17.0,15.4,nan,nan,nan
Stadium of Light,2010-08-14,14.1,12.1,17.1,nan,nan,26.0,16.4,nan,nan,nan
Stadium of Light,2010-08-29,12.5,10.1,15.1,nan,nan,313.0,30.0,nan,nan,nan
Stadium of Light,2010-10-02,10.5,6.1,15.1,nan,nan,nan,5.2,nan,nan,nan
Stadium of Light,2010-10-23,7.2,4.1,9.1,nan,nan,nan,14.5,nan,nan,nan
Stadium of Light,2010-11-22,5.9,4.1,7.1,nan,nan,nan,6.5,nan,nan,nan
Stadium of Light,2010-12-05,-2.5,-8.9,1.1,nan,nan,nan,8.4,nan,nan,nan
Stadium of Light,2011-01-16,9.7,5.1,12.1,nan,nan,237.0,28.5,nan,nan,nan
Stadium of Light,2011-02-01,6.9,5.1,9.1,nan,nan,252.0,17.2,nan,nan,nan
Stadium of Light,2011-02-12,5.1,2.1,8.1,nan,nan,nan,7.4,nan,nan,nan
Stadium of Light,2011-05-14,10.2,5.1,14.1,nan,nan,nan,20.7,nan,nan,nan
Stadium of Light,2011-09-10,17.1,14.1,22.1,nan,nan,nan,13.7,nan,nan,nan
Stadium of Light,2011-11-19,8.4,5.1,11.1,nan,nan,nan,8.8,nan,nan,nan
Stadium of Light,2011-11-26,10.9,4.1,13.1,nan,nan,224.0,24.6,nan,nan,nan
Stadium of Light,2011-12-26,11.9,10.1,13.1,nan,nan,224.0,32.7,nan,nan,nan
Stadium of Light,2012-01-21,7.0,5.1,10.1,nan,nan,270.0,34.6,nan,nan,nan
Stadium of Light,2012-03-10,9.9,8.1,12.1,nan,nan,269.0,26.1,nan,nan,nan
Stadium of Light,2012-03-24,8.1,3.1,16.1,nan,nan,nan,4.6,nan,nan,nan
Stadium of Light,2012-05-13,9.1,6.1,12.1,nan,nan,223.0,22.9,nan,nan,nan
Stadium of Light,2012-10-21,8.4,2.1,15.1,nan,nan,nan,0.6,nan,nan,nan
Stadium of Light,2013-03-17,3.4,1.1,6.1,nan,nan,nan,10.5,nan,nan,nan
Stadium of Light,2013-04-20,8.6,0.1,15.1,nan,nan,nan,12.7,nan,nan,nan
